date,open,high,low,close,volume,dividends,stock_splits,ticker,name,return,log_return,price_change,volatility_20d,volatility_60d,capital_gains
2020-01-02 00:00:00-06:00,13.460000038146973,13.720000267028809,12.420000076293945,12.470000267028809,0,0.0,0.0,^VIX,CBOE Volatility Index (US),,,,,,
2020-01-03 00:00:00-06:00,15.010000228881836,16.200000762939453,13.130000114440918,14.020000457763672,0,0.0,0.0,^VIX,CBOE Volatility Index (US),0.12429832859211132,0.11715913315156223,1.5500001907348633,,,
2020-01-06 00:00:00-06:00,15.449999809265137,16.389999389648438,13.539999961853027,13.850000381469727,0,0.0,0.0,^VIX,CBOE Volatility Index (US),-0.01212553999595678,-0.012199654080917048,-0.1700000762939453,,,
2020-01-07 00:00:00-06:00,13.84000015258789,14.460000038146973,13.390000343322754,13.789999961853027,0,0.0,0.0,^VIX,CBOE Volatility Index (US),-0.004332160141813035,-0.00434157113735511,-0.06000041961669922,,,
2020-01-08 00:00:00-06:00,15.15999984741211,15.239999771118164,12.829999923706055,13.449999809265137,0,0.0,0.0,^VIX,CBOE Volatility Index (US),-0.024655558631502927,-0.024964597172115213,-0.3400001525878906,,,
2020-01-09 00:00:00-06:00,12.949999809265137,13.239999771118164,12.529999732971191,12.539999961853027,0,0.0,0.0,^VIX,CBOE Volatility Index (US),-0.0676579821796911,-0.07005555970406599,-0.9099998474121094,,,
2020-01-10 00:00:00-06:00,12.420000076293945,12.869999885559082,12.09000015258789,12.5600004196167,0,0.0,0.0,^VIX,CBOE Volatility Index (US),0.0015949328408704222,0.001593662286273741,0.020000457763671875,,,
2020-01-13 00:00:00-06:00,12.84000015258789,13.09000015258789,12.319999694824219,12.319999694824219,0,0.0,0.0,^VIX,CBOE Volatility Index (US),-0.01910833732279482,-0.019293261114412975,-0.24000072479248047,,,
2020-01-14 00:00:00-06:00,12.720000267028809,13.819999694824219,12.050000190734863,12.390000343322754,0,0.0,0.0,^VIX,CBOE Volatility Index (US),0.005681870960430491,0.005665790016104042,0.07000064849853516,,,
2020-01-15 00:00:00-06:00,12.789999961853027,12.829999923706055,11.949999809265137,12.420000076293945,0,0.0,0.0,^VIX,CBOE Volatility Index (US),0.0024212858869983034,0.002418359297446369,0.029999732971191406,,,
2020-01-16 00:00:00-06:00,12.199999809265137,12.420000076293945,11.779999732971191,12.319999694824219,0,0.0,0.0,^VIX,CBOE Volatility Index (US),-0.008051560455349493,-0.008084149313550433,-0.10000038146972656,,,
2020-01-17 00:00:00-06:00,12.210000038146973,12.479999542236328,11.75,12.100000381469727,0,0.0,0.0,^VIX,CBOE Volatility Index (US),-0.017857087565263163,-0.018018449205493302,-0.2199993133544922,,,
2020-01-21 00:00:00-06:00,13.229999542236328,13.329999923706055,12.319999694824219,12.850000381469727,0,0.0,0.0,^VIX,CBOE Volatility Index (US),0.06198346912026298,0.06013835689846975,0.75,,,
2020-01-22 00:00:00-06:00,12.449999809265137,13.010000228881836,12.3100004196167,12.90999984741211,0,0.0,0.0,^VIX,CBOE Volatility Index (US),0.004669219000873026,0.0046583520116063905,0.05999946594238281,,,
2020-01-23 00:00:00-06:00,13.260000228881836,14.149999618530273,12.9399995803833,12.979999542236328,0,0.0,0.0,^VIX,CBOE Volatility Index (US),0.005422129794854458,0.005407482969901856,0.06999969482421875,,,
2020-01-24 00:00:00-06:00,12.75,15.979999542236328,12.619999885559082,14.5600004196167,0,0.0,0.0,^VIX,CBOE Volatility Index (US),0.12172580378289855,0.11486839557927134,1.580000877380371,,,
2020-01-27 00:00:00-06:00,17.420000076293945,19.020000457763672,16.81999969482422,18.229999542236328,0,0.0,0.0,^VIX,CBOE Volatility Index (US),0.25206037203646203,0.22479049199174436,3.669999122619629,,,
2020-01-28 00:00:00-06:00,16.940000534057617,18.030000686645508,15.6899995803833,16.280000686645508,0,0.0,0.0,^VIX,CBOE Volatility Index (US),-0.10696647858234709,-0.11313116082847623,-1.9499988555908203,,,
2020-01-29 00:00:00-06:00,15.680000305175781,16.649999618530273,14.9399995803833,16.389999389648438,0,0.0,0.0,^VIX,CBOE Volatility Index (US),0.006756676803653994,0.006733952764836166,0.10999870300292969,,,
2020-01-30 00:00:00-06:00,17.81999969482422,18.389999389648438,15.300000190734863,15.489999771118164,0,0.0,0.0,^VIX,CBOE Volatility Index (US),-0.054911510191921864,-0.05647671586379793,-0.8999996185302734,,,
2020-01-31 00:00:00-06:00,16.25,19.989999771118164,16.18000030517578,18.84000015258789,0,0.0,0.0,^VIX,CBOE Volatility Index (US),0.216268588183969,0.19578763759468787,3.3500003814697266,1.4256459303902755,,
2020-02-03 00:00:00-06:00,18.639999389648438,18.8799991607666,17.100000381469727,17.969999313354492,0,0.0,0.0,^VIX,CBOE Volatility Index (US),-0.046178388120336256,-0.04727861466255202,-0.8700008392333984,1.3952498421680848,,
